Row ID,Order ID,fecha_venta,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,ciudad,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,temperatura_maxima,temperatura_minima,lluvia_mm,ventas_predichas_clima
1327,CA-2012-120439,2012-06-14,18/06/2012,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,"0,2","5,1072",24.4,17.5,0.3,232.553139613932
1329,CA-2014-106033,2014-10-16,19/10/2014,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,"26,376",30.4,20.2,0.1,197.92004966146408
1330,CA-2013-142762,2013-05-24,28/05/2013,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0,"16,302",26.1,19.7,0.5,233.68838736520308
1335,CA-2011-121664,2011-05-06,10/05/2011,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,"0,2","52,776",22.6,15.0,61.9,237.9044977301927
1337,US-2014-123281,2014-04-03,8/04/2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,"6,5286",23.6,15.0,3.3,221.2705873965502
1338,CA-2014-100524,2014-04-01,3/04/2014,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0,"8,0406",13.0,-0.5,0.0,200.3737278298412
1339,CA-2014-100524,2014-04-01,3/04/2014,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0,"176,1708",13.0,-0.5,0.0,200.3737278298412
1340,CA-2014-100524,2014-04-01,3/04/2014,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0,"36,0192",13.0,-0.5,0.0,200.3737278298412
1353,CA-2014-162978,2014-05-05,10/05/2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,5,"0,2","20,6955",28.8,19.0,10.9,204.86938928741836
1354,CA-2014-162978,2014-05-05,10/05/2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,"8,4528",28.8,19.0,10.9,204.86938928741836
1355,CA-2014-162978,2014-05-05,10/05/2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,"0,2","11,2839",28.8,19.0,10.9,204.86938928741836
1356,US-2011-160444,2011-07-05,5/07/2011,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,"0,2","-44,1552",13.8,6.4,5.1,246.1537827933047
1357,US-2011-160444,2011-07-05,5/07/2011,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,"0,2","-35,178",13.8,6.4,5.1,246.1537827933047
1360,US-2011-151925,2011-09-26,1/10/2011,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.568,2,"0,2",0,23.5,14.1,23.1,217.8586874586612
1361,CA-2014-125199,2014-10-20,26/10/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,"0,2","9,2442",15.7,4.0,0.0,209.78768699724606
1362,CA-2014-125199,2014-10-20,26/10/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,"0,2","7,4",15.7,4.0,0.0,209.78768699724606
1363,CA-2014-125199,2014-10-20,26/10/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,4,"0,4","-56,7556",15.7,4.0,0.0,209.78768699724606
1397,CA-2013-124485,2013-11-25,27/11/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,"0,2","6,0256",1.1,-5.0,0.0,275.5158819395679
1398,CA-2013-124485,2013-11-25,27/11/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,"5,6644",1.1,-5.0,0.0,275.5158819395679
1399,CA-2013-124485,2013-11-25,27/11/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0,"11,492",1.1,-5.0,0.0,275.5158819395679
1400,CA-2013-124485,2013-11-25,27/11/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,"3,1104",1.1,-5.0,0.0,275.5158819395679
1403,US-2013-161396,2013-04-20,26/04/2013,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,"0,4","-58,1332",18.6,10.4,27.5,235.3087466698962
1404,US-2013-161396,2013-04-20,26/04/2013,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,"0,2","146,79",18.6,10.4,27.5,235.3087466698962
1405,US-2011-118486,2011-04-06,8/04/2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,1,"0,2","-2,1896",13.3,1.9,0.0,215.87211139331907
1406,US-2011-118486,2011-04-06,8/04/2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,"0,4","-36,1116",13.3,1.9,0.0,215.87211139331907
1407,US-2011-118486,2011-04-06,8/04/2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,2,"0,2","21,897",13.3,1.9,0.0,215.87211139331907
1408,CA-2013-130407,2013-09-03,7/09/2013,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0,"19,6248",26.9,20.2,3.6,230.532685715428
1409,CA-2013-130407,2013-09-03,7/09/2013,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0,"9,995",26.9,20.2,3.6,230.532685715428
1412,CA-2013-136329,2013-07-10,14/07/2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,"0,1","72,5344",28.8,23.5,10.8,239.08602811153884
1413,CA-2013-136329,2013-07-10,14/07/2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0,"14,8752",28.8,23.5,10.8,239.08602811153884
1414,CA-2011-146640,2011-06-30,5/07/2011,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.768,7,"0,2","108,7996",26.6,17.5,0.0,212.29509524120323
1417,CA-2012-126697,2012-09-21,24/09/2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,"0,2","118,293",25.1,10.3,0.0,171.314473677539
1418,CA-2012-126697,2012-09-21,24/09/2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,"0,2","32,13",25.1,10.3,0.0,171.314473677539
1419,CA-2012-126697,2012-09-21,24/09/2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928,4,"0,6","-1,4784",25.1,10.3,0.0,171.314473677539
1431,CA-2014-122700,2014-11-27,1/12/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.752,8,"0,4","-40,4712",18.9,9.9,6.5,226.08092519322923
1435,US-2013-153129,2013-12-27,31/12/2013,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0,"15,594",-12.7,-16.0,0.0,318.67833127381164
1442,CA-2014-128160,2014-12-20,25/12/2014,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,2,"0,2","11,46",27.5,20.4,2.6,226.41244646176122
1445,CA-2013-133725,2013-05-24,29/05/2013,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,"0,2","148,4946",30.9,22.2,0.6,208.60115589694294
1446,CA-2014-102337,2014-06-14,17/06/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4,"0,2","-39,1248",31.3,22.4,0.0,206.3698986738537
1447,CA-2014-102337,2014-06-14,17/06/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,7,"0,3","-87,3418",31.3,22.4,0.0,206.3698986738537
1448,CA-2014-102337,2014-06-14,17/06/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2,"0,2","5,998",31.3,22.4,0.0,206.3698986738537
1449,US-2011-112564,2011-04-23,24/04/2011,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,3,"0,7","-1,7514",17.7,6.2,8.7,209.24529035362042
1450,CA-2012-145821,2012-05-01,7/05/2012,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,3,"0,2","11,094",21.7,15.2,27.6,243.34101051572623
1456,CA-2014-148474,2014-06-13,20/06/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,3,0,"41,952",20.9,11.5,3.9,219.53935676448626
1457,CA-2014-148474,2014-06-13,20/06/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0,"67,941",20.9,11.5,3.9,219.53935676448626
1461,CA-2012-119907,2012-12-01,8/12/2012,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,2,"0,2","19,3984",-22.1,-23.1,0.0,351.06632855123115
1465,US-2013-104794,2013-12-17,20/12/2013,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2,0,"1,8032",2.6,-5.3,2.8,259.8032426917001
1472,US-2012-161466,2012-09-24,27/09/2012,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,2,"0,2","0,5992",19.0,10.0,0.0,225.0968971171706
1473,CA-2014-164959,2014-07-12,16/07/2014,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,3,0,"4,0749",23.2,14.8,39.7,228.0489507410358
1474,US-2012-105676,2012-12-01,2/12/2012,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,"0,6","-4,0128",-9.8,-12.3,0.0,320.1688980233392
1477,US-2014-104955,2014-03-20,25/03/2014,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7,0,"13,2986",11.1,2.8,1.2,243.09033653734355
1480,US-2013-108455,2013-12-03,9/12/2013,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0,"12,4416",25.0,18.2,10.1,233.60791307136202
1481,US-2013-108455,2013-12-03,9/12/2013,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0,"19,8254",25.0,18.2,10.1,233.60791307136202
1482,US-2013-108455,2013-12-03,9/12/2013,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0,"8,8062",25.0,18.2,10.1,233.60791307136202
1485,US-2013-108098,2013-10-15,19/10/2013,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,0,"30,09",1.7,-4.4,0.0,274.5652648445141
1486,CA-2011-119032,2011-11-27,3/12/2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,"1,316",16.1,4.1,0.0,206.87198625135235
1487,CA-2012-140410,2012-11-03,7/11/2012,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,"0,2","106,1242",20.8,13.1,12.4,233.7084972053442
1488,CA-2012-140410,2012-11-03,7/11/2012,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,"37,7874",20.8,13.1,12.4,233.7084972053442
1489,CA-2012-140410,2012-11-03,7/11/2012,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,"16,614",20.8,13.1,12.4,233.7084972053442
1490,CA-2011-136280,2011-11-29,6/12/2011,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,"0,2","1,764",19.2,9.7,18.4,223.3138248551557
1491,CA-2014-151911,2014-05-01,6/05/2014,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,0,"28,332",21.6,13.2,9.1,226.6972970546226
1492,CA-2014-166436,2014-11-25,29/11/2014,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1,0,"2,8812",16.3,6.3,0.0,221.76815399205327
1493,CA-2014-166436,2014-11-25,29/11/2014,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,6,"0,1","173,7408",16.3,6.3,0.0,221.76815399205327
1495,CA-2011-123925,2011-12-17,19/12/2011,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0,"11,214",18.1,10.6,20.0,240.47288558842388
1499,CA-2013-141586,2013-10-18,21/10/2013,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,"0,2","6,583",28.9,20.2,0.0,211.6936710646408
1503,CA-2013-100468,2013-11-25,2/12/2013,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,"0,2","3,352",19.9,12.2,15.6,235.54086808782625
1504,CA-2013-100468,2013-11-25,2/12/2013,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,"3,0814",19.9,12.2,15.6,235.54086808782625
1505,CA-2012-153388,2012-08-01,7/08/2012,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,"3,36",22.7,13.4,22.2,219.77251620029665
1506,CA-2012-153388,2012-08-01,7/08/2012,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004.976,6,"0,2","-175,8708",22.7,13.4,22.2,219.77251620029665
1507,CA-2014-154935,2014-12-25,30/12/2014,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,3,"0,2","5,5875",15.2,4.2,4.4,216.46329415165684
1508,CA-2013-134208,2013-09-18,24/09/2013,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396.0,4,0,"190,08",19.7,10.5,0.4,222.51734548402368
1510,CA-2014-103611,2014-09-13,16/09/2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0,"3,0096",20.6,14.6,45.6,251.17332302419962
1516,US-2014-160759,2014-12-12,18/12/2014,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,1,"0,3","-9,098",3.9,-1.7,0.0,274.88292885574657
1518,CA-2011-111059,2011-02-04,7/02/2011,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,"0,2","27,248",-4.0,-8.9,0.0,292.7239513109565
