Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
2409;CA-2014-144589;21/01/2014;26/01/2014;Standard Class;TM-21010;Tamara Manning;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10003072;Technology;Phones;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;359,976;3;0,2;130,4913
2410;CA-2014-155985;24/03/2014;26/03/2014;First Class;BE-11335;Bill Eplett;Home Office;United States;San Francisco;California;94122;West;FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;211,84;8;0;76,2624
2411;CA-2011-162684;1/08/2011;6/08/2011;Standard Class;AS-10630;Ann Steele;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;5,68;2;0,2;1,917
2412;CA-2012-142041;7/06/2012;9/06/2012;Second Class;EM-13810;Eleni McCrary;Corporate;United States;Los Angeles;California;90036;West;OFF-BI-10004187;Office Supplies;Binders;Staples;7,52;5;0,2;2,632
2413;CA-2011-151295;12/11/2011;16/11/2011;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10001947;Office Supplies;Paper;Xerox 1974;11,96;2;0;5,8604
2414;CA-2011-151295;12/11/2011;16/11/2011;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;629,064;3;0,2;31,4532
2431;CA-2014-100748;14/05/2014;21/05/2014;Standard Class;RB-19795;Ross Baird;Home Office;United States;San Francisco;California;94110;West;OFF-LA-10000240;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters by Universal;58,48;8;0;27,4856
2432;CA-2014-129805;29/12/2014;3/01/2015;Standard Class;HM-14860;Harry Marie;Corporate;United States;Seattle;Washington;98103;West;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;7,4;2;0;3,034
2433;CA-2011-148586;25/03/2011;1/04/2011;Standard Class;AZ-10750;Annie Zypern;Consumer;United States;New York City;New York;10009;East;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;366,786;7;0,1;65,2064
2434;US-2014-112613;29/05/2014;2/06/2014;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Houston;Texas;77070;Central;TEC-PH-10001536;Technology;Phones;Spigen Samsung Galaxy S5 Case Wallet;54,368;4;0,2;4,0776
2435;CA-2012-154746;14/11/2012;17/11/2012;First Class;PJ-18835;Patrick Jones;Corporate;United States;Springfield;Virginia;22153;South;OFF-EN-10001532;Office Supplies;Envelopes;Brown Kraft Recycled Envelopes;33,96;2;0;16,98
2436;CA-2012-154746;14/11/2012;17/11/2012;First Class;PJ-18835;Patrick Jones;Corporate;United States;Springfield;Virginia;22153;South;OFF-AP-10003057;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room;826,11;3;0;322,1829
2447;CA-2012-100573;25/09/2012;1/10/2012;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Los Angeles;California;90004;West;OFF-EN-10000461;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";17,48;2;0;8,2156
2448;CA-2013-119165;1/11/2013;7/11/2013;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;492,835;5;0,3;-14,081
2451;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-LA-10000081;Office Supplies;Labels;Avery 496;18,75;5;0;9
2452;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;TEC-PH-10000149;Technology;Phones;Cisco SPA525G2 IP Phone - Wireless;119,7;6;0;31,122
2453;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";9,144;3;0,2;3,0861
2454;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;TEC-AC-10002399;Technology;Accessories;SanDisk Cruzer 32 GB USB Flash Drive;57,06;3;0;18,2592
2455;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;71,6;8;0;13,604
2456;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;107,44;8;0;27,9344
2457;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-LA-10004093;Office Supplies;Labels;Avery 486;7,31;1;0;3,4357
2458;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;59,1;6;0;22,458
2459;CA-2014-140949;18/03/2014;23/03/2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;46,53;3;0;12,0978
2461;CA-2012-142419;11/07/2012;13/07/2012;Second Class;SC-20380;Shahid Collister;Consumer;United States;Seattle;Washington;98115;West;OFF-PA-10001763;Office Supplies;Paper;Xerox 1896;29,97;3;0;13,4865
2462;CA-2012-142419;11/07/2012;13/07/2012;Second Class;SC-20380;Shahid Collister;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";98,352;3;0,2;34,4232
2463;CA-2014-148691;4/12/2014;10/12/2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;83,92;5;0,2;29,372
2464;CA-2014-148691;4/12/2014;10/12/2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;OFF-BI-10001553;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;14,624;2;0,2;5,1184
2465;CA-2014-148691;4/12/2014;10/12/2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;TEC-PH-10000576;Technology;Phones;AT&T 1080 Corded phone;136,99;1;0;36,9873
2466;CA-2014-148691;4/12/2014;10/12/2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;OFF-LA-10001317;Office Supplies;Labels;Avery 520;3,15;1;0;1,512
2474;CA-2013-114972;4/11/2013;7/11/2013;First Class;PF-19225;Phillip Flathmann;Consumer;United States;Los Angeles;California;90032;West;FUR-CH-10001190;Furniture;Chairs;Global Deluxe High-Back Office Chair in Storm;217,584;2;0,2;-29,9178
2475;CA-2013-114972;4/11/2013;7/11/2013;First Class;PF-19225;Phillip Flathmann;Consumer;United States;Los Angeles;California;90032;West;TEC-AC-10000682;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;82,95;5;0;29,0325
2476;CA-2013-114972;4/11/2013;7/11/2013;First Class;PF-19225;Phillip Flathmann;Consumer;United States;Los Angeles;California;90032;West;OFF-LA-10004545;Office Supplies;Labels;Avery 50;87,71;7;0;41,2237
2477;CA-2013-114972;4/11/2013;7/11/2013;First Class;PF-19225;Phillip Flathmann;Consumer;United States;Los Angeles;California;90032;West;OFF-AP-10003057;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room;1101,48;4;0;429,5772
2478;CA-2014-102750;5/09/2014;9/09/2014;Second Class;GM-14695;Greg Maxwell;Corporate;United States;Los Angeles;California;90036;West;FUR-TA-10000198;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;1322,352;3;0,2;-99,1764
2479;CA-2011-145212;13/09/2011;19/09/2011;Standard Class;DC-12850;Dan Campbell;Consumer;United States;New York City;New York;10011;East;OFF-AR-10002833;Office Supplies;Art;Newell 322;5,46;3;0;1,4742
2482;CA-2014-147956;25/12/2014;1/01/2015;Standard Class;AH-10210;Alan Hwang;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10001097;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;1003,62;6;0;0
2483;CA-2014-126067;29/08/2014;4/09/2014;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;Seattle;Washington;98105;West;TEC-PH-10000912;Technology;Phones;Anker 24W Portable Micro USB Car Charger;35,168;4;0,2;11,4296
2484;CA-2014-126067;29/08/2014;4/09/2014;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;Seattle;Washington;98105;West;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;1137,75;5;0;250,305
2485;CA-2014-126067;29/08/2014;4/09/2014;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;Seattle;Washington;98105;West;OFF-BI-10001658;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;99,68;5;0,2;32,396
2486;CA-2014-126067;29/08/2014;4/09/2014;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10003856;Office Supplies;Art;Newell 344;5,56;2;0;1,4456
2490;CA-2012-141040;9/10/2012;13/10/2012;Second Class;TB-21250;Tim Brockman;Consumer;United States;New York City;New York;10024;East;TEC-PH-10001835;Technology;Phones;Jawbone JAMBOX Wireless Bluetooth Speaker;631,96;4;0;303,3408
2491;CA-2012-141040;9/10/2012;13/10/2012;Second Class;TB-21250;Tim Brockman;Consumer;United States;New York City;New York;10024;East;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;23,92;4;0;10,764
2492;CA-2011-113579;13/12/2011;15/12/2011;Second Class;KD-16345;Katherine Ducich;Consumer;United States;Los Angeles;California;90049;West;OFF-PA-10001457;Office Supplies;Paper;White GlueTop Scratch Pads;90,24;6;0;41,5104
2494;CA-2013-146206;11/09/2013;15/09/2013;Second Class;KT-16480;Kean Thornton;Consumer;United States;Houston;Texas;77095;Central;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;300,93;5;0,3;-34,392
2495;CA-2013-146206;11/09/2013;15/09/2013;Second Class;KT-16480;Kean Thornton;Consumer;United States;Houston;Texas;77095;Central;TEC-PH-10000895;Technology;Phones;Polycom VVX 310 VoIP phone;719,96;5;0,2;53,997
2497;CA-2012-122371;26/09/2012;1/10/2012;Standard Class;BS-11800;Bryan Spruell;Home Office;United States;San Diego;California;92037;West;OFF-ST-10002370;Office Supplies;Storage;Sortfiler Multipurpose Personal File Organizer, Black;64,17;3;0;18,6093
2498;CA-2012-122371;26/09/2012;1/10/2012;Standard Class;BS-11800;Bryan Spruell;Home Office;United States;San Diego;California;92037;West;OFF-EN-10000056;Office Supplies;Envelopes;Cameo Buff Policy Envelopes;124,46;2;0;58,4962
2499;CA-2013-126935;20/05/2013;25/05/2013;Standard Class;BT-11395;Bill Tyler;Corporate;United States;San Francisco;California;94109;West;OFF-BI-10004817;Office Supplies;Binders;GBC Personal VeloBind Strips;9,584;1;0,2;3,3544
2504;CA-2013-149482;15/11/2013;20/11/2013;Standard Class;RR-19315;Ralph Ritter;Consumer;United States;San Francisco;California;94110;West;OFF-LA-10000248;Office Supplies;Labels;Avery 52;7,38;2;0;3,4686
2505;CA-2011-143917;25/07/2011;27/07/2011;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;San Francisco;California;94122;West;OFF-ST-10001228;Office Supplies;Storage;Fellowes Personal Hanging Folder Files, Navy;53,72;4;0;15,0416
2506;CA-2011-143917;25/07/2011;27/07/2011;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;San Francisco;California;94122;West;OFF-SU-10000151;Office Supplies;Supplies;High Speed Automatic Electric Letter Opener;8187,65;5;0;327,506
2507;CA-2011-143917;25/07/2011;27/07/2011;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10004351;Furniture;Furnishings;Staples;77,92;8;0;34,2848
2508;CA-2012-120397;2/07/2012;2/07/2012;Same Day;RB-19435;Richard Bierner;Consumer;United States;Houston;Texas;77070;Central;OFF-AP-10001293;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;32,784;4;0,8;-85,2384
2509;CA-2014-163902;3/03/2014;9/03/2014;Standard Class;MY-17380;Maribeth Yedwab;Corporate;United States;Los Angeles;California;90045;West;TEC-PH-10000675;Technology;Phones;Panasonic KX TS3282B Corded phone;196,776;3;0,2;14,7582
2510;CA-2014-163902;3/03/2014;9/03/2014;Standard Class;MY-17380;Maribeth Yedwab;Corporate;United States;Los Angeles;California;90045;West;TEC-AC-10000580;Technology;Accessories;Logitech G13 Programmable Gameboard with LCD Display;479,94;6;0;52,7934
2514;CA-2013-124506;12/11/2013;18/11/2013;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Chicago;Illinois;60623;Central;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;95,968;4;0,2;1,1996
2515;CA-2013-124506;12/11/2013;18/11/2013;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Chicago;Illinois;60623;Central;FUR-CH-10004540;Furniture;Chairs;Global Chrome Stack Chair;47,992;2;0,3;-2,0568
2517;CA-2011-128888;15/11/2011;22/11/2011;Standard Class;PB-19105;Peter Bühler;Consumer;United States;Houston;Texas;77095;Central;OFF-EN-10003001;Office Supplies;Envelopes;Ames Color-File Green Diamond Border X-ray Mailers;604,656;9;0,2;204,0714
2525;CA-2012-124541;6/04/2012;10/04/2012;Standard Class;TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central;OFF-AR-10004078;Office Supplies;Art;Newell 312;42,048;9;0,2;5,256
2526;CA-2012-124541;6/04/2012;10/04/2012;Standard Class;TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central;TEC-AC-10002550;Technology;Accessories;Maxell 4.7GB DVD-RW 3/Pack;25,488;2;0,2;4,4604
2527;CA-2012-124541;6/04/2012;10/04/2012;Standard Class;TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10004965;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;6,9;3;0,8;-12,075
2528;CA-2012-124541;6/04/2012;10/04/2012;Standard Class;TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10004209;Office Supplies;Binders;Fellowes Twister Kit, Gray/Clear, 3/pkg;9,648;6;0,8;-16,884
2529;CA-2012-124541;6/04/2012;10/04/2012;Standard Class;TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central;OFF-PA-10001526;Office Supplies;Paper;Xerox 1949;7,968;2;0,2;2,8884
2535;US-2014-117723;16/08/2014;19/08/2014;Second Class;DL-13495;Dionis Lloyd;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1801,632;6;0,2;-337,806
2540;CA-2012-113404;16/07/2012;16/07/2012;Same Day;EM-13810;Eleni McCrary;Corporate;United States;San Francisco;California;94122;West;FUR-CH-10003312;Furniture;Chairs;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;1348,704;6;0,2;-219,1644
2541;CA-2012-113404;16/07/2012;16/07/2012;Same Day;EM-13810;Eleni McCrary;Corporate;United States;San Francisco;California;94122;West;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;700,152;3;0,2;78,7671
2543;CA-2011-164385;26/09/2011;1/10/2011;Second Class;NB-18580;Nicole Brennan;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AP-10002191;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;143,952;3;0,2;14,3952
2556;CA-2012-111458;26/09/2012;30/09/2012;Standard Class;PF-19165;Philip Fox;Consumer;United States;New York City;New York;10035;East;TEC-AC-10001590;Technology;Accessories;Dell Slim USB Multimedia Keyboard;50;2;0;12
2557;US-2013-126844;9/10/2013;15/10/2013;Standard Class;BW-11110;Bart Watters;Corporate;United States;Houston;Texas;77070;Central;FUR-FU-10004909;Furniture;Furnishings;Contemporary Wood/Metal Frame;51,712;8;0,6;-32,32
2564;CA-2012-110632;17/03/2012;22/03/2012;Second Class;HR-14830;Harold Ryan;Corporate;United States;New York City;New York;10009;East;TEC-AC-10000387;Technology;Accessories;KeyTronic KT800P2 - Keyboard - Black;15,02;1;0;2,7036
2565;CA-2012-110632;17/03/2012;22/03/2012;Second Class;HR-14830;Harold Ryan;Corporate;United States;New York City;New York;10009;East;OFF-ST-10001291;Office Supplies;Storage;Tenex Personal Self-Stacking Standard File Box, Black/Gray;33,82;2;0;9,1314
2569;CA-2014-148929;8/09/2014;12/09/2014;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;New York City;New York;10011;East;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;478,08;8;0;133,8624
2575;CA-2011-129091;22/11/2011;27/11/2011;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-EN-10004955;Office Supplies;Envelopes;Fashion Color Clasp Envelopes;16,23;3;0;7,9527
2576;CA-2011-129091;22/11/2011;27/11/2011;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-BI-10001071;Office Supplies;Binders;GBC ProClick Punch Binding System;319,9;5;0;156,751
2577;CA-2011-129091;22/11/2011;27/11/2011;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-EN-10001990;Office Supplies;Envelopes;Staples;11,36;2;0;5,3392
2578;CA-2011-129091;22/11/2011;27/11/2011;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-AP-10002734;Office Supplies;Appliances;Holmes Harmony HEPA Air Purifier for 17 x 20 Room;675,12;3;0;290,3016
2587;CA-2014-131695;1/07/2014;7/07/2014;Standard Class;RA-19285;Ralph Arnett;Consumer;United States;New York City;New York;10024;East;OFF-ST-10001476;Office Supplies;Storage;Steel Personal Filing/Posting Tote;248,57;7;0;67,1139
2588;CA-2014-131695;1/07/2014;7/07/2014;Standard Class;RA-19285;Ralph Arnett;Consumer;United States;New York City;New York;10024;East;FUR-FU-10002045;Furniture;Furnishings;"Executive Impressions 14""";22,23;1;0;9,7812
2589;CA-2013-137729;6/05/2013;10/05/2013;Standard Class;BF-11005;Barry Franz;Home Office;United States;Los Angeles;California;90004;West;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";5,98;1;0;1,0166
2590;CA-2013-137729;6/05/2013;10/05/2013;Standard Class;BF-11005;Barry Franz;Home Office;United States;Los Angeles;California;90004;West;TEC-PH-10001433;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;246,168;3;0,2;21,5397
2595;CA-2014-149048;14/05/2014;18/05/2014;Standard Class;BM-11650;Brian Moss;Corporate;United States;Columbus;Indiana;47201;Central;OFF-EN-10003296;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;180,96;2;0;81,432
2596;CA-2014-149048;14/05/2014;18/05/2014;Standard Class;BM-11650;Brian Moss;Corporate;United States;Columbus;Indiana;47201;Central;OFF-BI-10004632;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;914,97;3;0;411,7365
2597;CA-2014-149048;14/05/2014;18/05/2014;Standard Class;BM-11650;Brian Moss;Corporate;United States;Columbus;Indiana;47201;Central;TEC-PH-10002310;Technology;Phones;Plantronics Calisto P620-M USB Wireless Speakerphone System;587,97;3;0;158,7519
2598;CA-2014-149048;14/05/2014;18/05/2014;Standard Class;BM-11650;Brian Moss;Corporate;United States;Columbus;Indiana;47201;Central;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;530,34;2;0;95,4612
